"ID_CIDADE,""DES_CIDADE"",""DES_SIGLA_ESTADO"",""DES_REGIAO_IBGE"""
"9274,""JALES"",""SP"",""SUDESTE"""
"9275,""JAMAICA"",""SP"",""SUDESTE"""
"9276,""JAMBEIRO"",""SP"",""SUDESTE"""
"9277,""JANDIRA"",""SP"",""SUDESTE"""
"9279,""JARDIM PRESIDENTE DUTRA"",""SP"",""SUDESTE"""
"9280,""JARDIM SANTA LUZIA"",""SP"",""SUDESTE"""
"9281,""JARDIM SILVEIRA"",""SP"",""SUDESTE"""
"9282,""JARDINOPOLIS"",""SP"",""SUDESTE"""
"9285,""JAU"",""SP"",""SUDESTE"""
"9286,""JERIQUARA"",""SP"",""SUDESTE"""
"9287,""JOANOPOLIS"",""SP"",""SUDESTE"""
"9288,""JOAO RAMALHO"",""SP"",""SUDESTE"""
"9289,""JOAQUIM EGIDIO"",""SP"",""SUDESTE"""
"9291,""JOSE BONIFACIO"",""SP"",""SUDESTE"""
"9292,""JULIANIA"",""SP"",""SUDESTE"""
"9293,""JULIO MESQUITA"",""SP"",""SUDESTE"""
"9294,""JUMIRIM"",""SP"",""SUDESTE"""
"9295,""JUNDIAI"",""SP"",""SUDESTE"""
"9297,""JUNQUEIRA"",""SP"",""SUDESTE"""
"9298,""JUNQUEIROPOLIS"",""SP"",""SUDESTE"""
"9299,""JUQUIA"",""SP"",""SUDESTE"""
"9301,""JUQUITIBA"",""SP"",""SUDESTE"""
"9302,""JURITIS"",""SP"",""SUDESTE"""
"9303,""JURUCE"",""SP"",""SUDESTE"""
"9304,""JURUPEBA"",""SP"",""SUDESTE"""
"9305,""JURUPEMA"",""SP"",""SUDESTE"""
"9306,""LACIO"",""SP"",""SUDESTE"""
"11240,""LAGEADO DE ARACAIBA"",""SP"",""SUDESTE"""
"9307,""LAGOA AZUL"",""SP"",""SUDESTE"""
"9308,""LAGOA BRANCA"",""SP"",""SUDESTE"""
"9309,""LAGOINHA"",""SP"",""SUDESTE"""
"9310,""LARANJAL PAULISTA"",""SP"",""SUDESTE"""
"9311,""LARAS"",""SP"",""SUDESTE"""
"9312,""LAURO PENTEADO"",""SP"",""SUDESTE"""
"9313,""LAVINIA"",""SP"",""SUDESTE"""
"9315,""LEME"",""SP"",""SUDESTE"""
"9316,""LENCOIS PAULISTA"",""SP"",""SUDESTE"""
"9317,""LIMEIRA"",""SP"",""SUDESTE"""
"9318,""LINDOIA"",""SP"",""SUDESTE"""
"9319,""LINS"",""SP"",""SUDESTE"""
"9320,""LOBO"",""SP"",""SUDESTE"""
"9321,""LORENA"",""SP"",""SUDESTE"""
"9322,""LOURDES"",""SP"",""SUDESTE"""
"9323,""LOUVEIRA"",""SP"",""SUDESTE"""
"9324,""LUCELIA"",""SP"",""SUDESTE"""
"9325,""LUCIANOPOLIS"",""SP"",""SUDESTE"""
"9326,""LUIS ANTONIO"",""SP"",""SUDESTE"""
"9327,""LUIZIANIA"",""SP"",""SUDESTE"""
"9329,""LUSITANIA"",""SP"",""SUDESTE"""
"7979,""PINHEIRO MARCADO"",""RS"",""SUL"""
"7980,""PINTO BANDEIRA"",""RS"",""SUL"""
"12099,""PIQUIRI"",""RS"",""SUL"""
"7981,""PIRAI"",""RS"",""SUL"""
"7982,""PIRAPO"",""RS"",""SUL"""
"7983,""PIRATINI"",""RS"",""SUL"""
"7984,""PITANGA"",""RS"",""SUL"""
"7985,""PLANALTO"",""RS"",""SUL"""
"7986,""PLANALTO"",""RS"",""SUL"""
"7987,""PLANO ALTO"",""RS"",""SUL"""
"7988,""POCO DAS ANTAS"",""RS"",""SUL"""
"7989,""POLIGONO DO ERVAL"",""RS"",""SUL"""
"7990,""POLO PETROQUIMICO DE TRIUNFO"",""RS"",""SUL"""
"7991,""PONTAO"",""RS"",""SUL"""
"7992,""PONTE PRETA"",""RS"",""SUL"""
"7993,""PORTAO"",""RS"",""SUL"""
"7994,""PORTO ALEGRE"",""RS"",""SUL"""
"7995,""PORTO BATISTA"",""RS"",""SUL"""
"9330,""LUTECIA"",""SP"",""SUDESTE"""
"9331,""MACATUBA"",""SP"",""SUDESTE"""
"9332,""MACAUBAL"",""SP"",""SUDESTE"""
"9333,""MACEDONIA"",""SP"",""SUDESTE"""
"9334,""MACUCOS"",""SP"",""SUDESTE"""
"9335,""MAGDA"",""SP"",""SUDESTE"""
"9336,""MAILASQUI"",""SP"",""SUDESTE"""
"9337,""MAIRINQUE"",""SP"",""SUDESTE"""
"9339,""MAJOR PRADO"",""SP"",""SUDESTE"""
"9340,""MANDURI"",""SP"",""SUDESTE"""
"9341,""MANGARATU"",""SP"",""SUDESTE"""
"9342,""MARABA PAULISTA"",""SP"",""SUDESTE"""
"9343,""MARACAI"",""SP"",""SUDESTE"""
"9344,""MARAPOAMA"",""SP"",""SUDESTE"""
"9345,""MARCONDESIA"",""SP"",""SUDESTE"""
"9346,""MARESIAS"",""SP"",""SUDESTE"""
"9347,""MARIAPOLIS"",""SP"",""SUDESTE"""
"9348,""MARILIA"",""SP"",""SUDESTE"""
"9349,""MARINOPOLIS"",""SP"",""SUDESTE"""
"9350,""MARISTELA"",""SP"",""SUDESTE"""
"9351,""MARTIM FRANCISCO"",""SP"",""SUDESTE"""
"9353,""MARTINOPOLIS"",""SP"",""SUDESTE"""
"9354,""MATAO"",""SP"",""SUDESTE"""
"9355,""MAUA"",""SP"",""SUDESTE"""
"9356,""MENDONCA"",""SP"",""SUDESTE"""
"9357,""MERIDIANO"",""SP"",""SUDESTE"""
"9358,""MESOPOLIS"",""SP"",""SUDESTE"""
"9359,""MIGUELOPOLIS"",""SP"",""SUDESTE"""
"9360,""MINEIROS DO TIETE"",""SP"",""SUDESTE"""
"9361,""MIRA ESTRELA"",""SP"",""SUDESTE"""
"9362,""MIRACATU"",""SP"",""SUDESTE"""
"9363,""MIRALUZ"",""SP"",""SUDESTE"""
"8397,""CAMBUINZAL"",""SC"",""SUL"""
"8398,""CAMPECHE"",""SC"",""SUL"""
"9529,""PRESIDENTE ALVES"",""SP"",""SUDESTE"""
"9540,""QUELUZ"",""SP"",""SUDESTE"""
"9554,""RIBEIRAO BRANCO"",""SP"",""SUDESTE"""
"9567,""RIO DAS PEDRAS"",""SP"",""SUDESTE"""
"9579,""SABAUNA"",""SP"",""SUDESTE"""
"9593,""SANTA ALBERTINA"",""SP"",""SUDESTE"""
"9607,""SANTA GERTRUDES"",""SP"",""SUDESTE"""
"9620,""SANTA TERESINHA DE PIRACICABA"",""SP"",""SUDESTE"""
"14995,""COLONIA PINDORAMA"",""AL"",""NORDESTE"""
"14992,""LAGOA DO PAU"",""AL"",""NORDESTE"""
"14994,""MIAI DE BAIXO"",""AL"",""NORDESTE"""
"14993,""MIAI DE CIMA"",""AL"",""NORDESTE"""
"14996,""SANTA TEREZINHA"",""AL"",""NORDESTE"""
"15012,""SANTA MARIA"",""GO"",""CENTRO-OESTE"""
"15032,""IBICUI"",""RS"",""SUL"""
"15034,""PINTADO"",""RS"",""SUL"""
"15033,""TUPARAI"",""RS"",""SUL"""
"15092,""MISSAO DE ARICOBE"",""BA"",""NORDESTE"""
"15072,""RECANTO"",""CE"",""NORDESTE"""
"15053,""COSTAO"",""RS"",""SUL"""
"15054,""MORRO DE DENTRO"",""RS"",""SUL"""
"15052,""MORRO DO FORNO"",""RS"",""SUL"""
"15112,""SAPE"",""GO"",""CENTRO-OESTE"""
"15132,""SAO JOAO DO VACARIA"",""MG"",""SUDESTE"""
"15152,""SERRA DO CEM"",""BA"",""NORDESTE"""
"15173,""TABULEIRO DO MATO DENTRO"",""MG"",""SUDESTE"""
"15174,""BONFIM DA BARRA"",""MG"",""SUDESTE"""
"15233,""AROEIRAS"",""BA"",""NORDESTE"""
"15232,""CANDOLANDIA"",""BA"",""NORDESTE"""
"15230,""PIRAUNA"",""BA"",""NORDESTE"""
"15234,""SANTA MARIA ETERNA"",""BA"",""NORDESTE"""
"15231,""VILA MARIANA"",""BA"",""NORDESTE"""
"15228,""ARRAIAL DOS MONTES"",""MG"",""SUDESTE"""
"15229,""BARRO BRANCO"",""MG"",""SUDESTE"""
"15258,""AGUA COMPRIDA"",""BA"",""NORDESTE"""
"15261,""ALTO DO MORRO"",""BA"",""NORDESTE"""
"15280,""AVENIDA"",""BA"",""NORDESTE"""
"15253,""BAIXA ALEGRE"",""BA"",""NORDESTE"""
"15268,""BAIXA DE AREIA"",""BA"",""NORDESTE"""
"7239,""PILOES"",""RN"",""NORDESTE"""
"7259,""SANTANA DO SERIDO"",""RN"",""NORDESTE"""
"7284,""SERRA DA TAPUIA"",""RN"",""NORDESTE"""
"7146,""CAICARA DO NORTE"",""RN"",""NORDESTE"""
"7174,""GALINHOS"",""RN"",""NORDESTE"""
"7198,""JUNDIA"",""RN"",""NORDESTE"""
"7219,""MONTE DAS GAMELEIRAS"",""RN"",""NORDESTE"""
"13432,""MUNGUBA"",""CE"",""NORDESTE"""
"13412,""PASCOAL"",""CE"",""NORDESTE"""
"13312,""PATOS"",""CE"",""NORDESTE"""
"13293,""PLANALTO"",""CE"",""NORDESTE"""
"13334,""RIACHAO"",""CE"",""NORDESTE"""
"13372,""SAO JOSE"",""CE"",""NORDESTE"""
"13433,""SAO PEDRO"",""CE"",""NORDESTE"""
"13332,""SOLIDAO"",""CE"",""NORDESTE"""
"13333,""TANGENTE"",""CE"",""NORDESTE"""
"13374,""ALAZANS"",""CE"",""NORDESTE"""
"13392,""AURORA"",""CE"",""NORDESTE"""
"13373,""BALSEIROS"",""CE"",""NORDESTE"""
"13313,""BILHEIRA"",""CE"",""NORDESTE"""
"13292,""CACHOEIRA DE FORA"",""CE"",""NORDESTE"""
"13393,""MARATOA"",""CE"",""NORDESTE"""
"13394,""VELAME"",""CE"",""NORDESTE"""
"13352,""SANTA CRUZ DO PERY"",""SC"",""SUL"""
"13492,""SANTA MARIA DO BAIXIO"",""MG"",""SUDESTE"""
"13452,""OLHOS DAGUA"",""MG"",""SUDESTE"""
"13472,""POSSES"",""MG"",""SUDESTE"""
"13512,""VARDIERO"",""MG"",""SUDESTE"""
"13532,""VILA BOM JESUS DE MINAS"",""MG"",""SUDESTE"""
"13793,""BANANEIRAS"",""BA"",""NORDESTE"""
"13712,""INGAZEIRAS"",""CE"",""NORDESTE"""
"13812,""VARZEA GRANDE"",""BA"",""NORDESTE"""
"13752,""SANTANA DA SERRA"",""MG"",""SUDESTE"""
"13772,""LUZIMANGUES"",""TO"",""NORTE"""
"14253,""PANORAMICA"",""MG"",""SUDESTE"""
"14252,""APARECIDA DO MUNDO NOVO"",""MG"",""SUDESTE"""
"14232,""SERRA DAS ARARAS"",""MG"",""SUDESTE"""
"14212,""ENCRUZILHADA"",""SC"",""SUL"""
"14333,""COUTINHO"",""ES"",""SUDESTE"""
"14352,""FARIAS"",""ES"",""SUDESTE"""
"14332,""MORRO GRANDE"",""ES"",""SUDESTE"""
"14353,""PONTAL DO IPIRANGA"",""ES"",""SUDESTE"""
"14354,""POVOACAO"",""ES"",""SUDESTE"""
"14355,""RIO QUARTEL"",""ES"",""SUDESTE"""
"14334,""SAO VICENTE"",""ES"",""SUDESTE"""
"14412,""SAO JOAO"",""BA"",""NORDESTE"""
"14392,""BARROLANDIA"",""BA"",""NORDESTE"""
"14372,""BARRETOS"",""RS"",""SUL"""
"14432,""MANICOBA"",""BA"",""NORDESTE"""
"14472,""TUPY"",""SP"",""SUDESTE"""
"14473,""VARGINHA"",""SP"",""SUDESTE"""
"14852,""SITIO ALEGRE"",""CE"",""NORDESTE"""
"14892,""CAMPO ALEGRE"",""MG"",""SUDESTE"""
"14872,""COM COL PE DAMIAO"",""MG"",""SUDESTE"""
"14893,""ENGENHO"",""MG"",""SUDESTE"""
"14933,""SAO JOSE DO TRIUNFO"",""MG"",""SUDESTE"""
"15266,""BAIXA DO MORRO"",""BA"",""NORDESTE"""
"15240,""BARRO VERMELHO"",""BA"",""NORDESTE"""
"15252,""BENFICA"",""BA"",""NORDESTE"""
"15247,""BOA VISTA"",""BA"",""NORDESTE"""
"15270,""BOM CONSELHO"",""BA"",""NORDESTE"""
"15238,""BOM JARDIM"",""BA"",""NORDESTE"""
"15263,""BOMFIM"",""BA"",""NORDESTE"""
"15264,""CACIMBA"",""BA"",""NORDESTE"""
"15271,""CAMACARI"",""BA"",""NORDESTE"""
"15275,""CANTA GALO"",""BA"",""NORDESTE"""
"15239,""CAPELA DE SAO JOAO"",""BA"",""NORDESTE"""
"15260,""CASACA DE FERRO"",""BA"",""NORDESTE"""
"15248,""CAVACO"",""BA"",""NORDESTE"""
"15277,""COCAO"",""BA"",""NORDESTE"""
"15279,""COMUM DO RIO DA DONA"",""BA"",""NORDESTE"""
"15265,""CRUZEIRO DO RIACHAO"",""BA"",""NORDESTE"""
"15242,""CUNHA"",""BA"",""NORDESTE"""
"15251,""ESPINHEIRO"",""BA"",""NORDESTE"""
"15262,""FATIMA"",""BA"",""NORDESTE"""
"15278,""GAMELO"",""BA"",""NORDESTE"""
"15249,""ILHA"",""BA"",""NORDESTE"""
"15241,""JOEIRANA"",""BA"",""NORDESTE"""
"15237,""MAVIDA"",""BA"",""NORDESTE"""
"15283,""MINA DO CALABA"",""BA"",""NORDESTE"""
"15269,""MINA DO SAPE"",""BA"",""NORDESTE"""
"15276,""ONHA"",""BA"",""NORDESTE"""
"15257,""PATIOBA"",""BA"",""NORDESTE"""
"15274,""PEDRA BRANCA"",""BA"",""NORDESTE"""
"15259,""RIACHAO"",""BA"",""NORDESTE"""
"15272,""RIACHO DANTAS"",""BA"",""NORDESTE"""
"15254,""RIACHO DAS PEDRAS"",""BA"",""NORDESTE"""
"15244,""SALTO DA ONCA"",""BA"",""NORDESTE"""
"15246,""SAPE"",""BA"",""NORDESTE"""
"15256,""SAPUCAIA"",""BA"",""NORDESTE"""
"15250,""SIRINHAEM"",""BA"",""NORDESTE"""
"15243,""TABOCAL I"",""BA"",""NORDESTE"""
"15245,""TABOCAL II"",""BA"",""NORDESTE"""
"15273,""TABULEIRO DO RIO DA DONA"",""BA"",""NORDESTE"""
"15281,""TAITINGA"",""BA"",""NORDESTE"""
"15282,""TERRA SECA"",""BA"",""NORDESTE"""
"15267,""TIMBO"",""BA"",""NORDESTE"""
"15255,""VILA BONFIM"",""BA"",""NORDESTE"""
"15235,""AGUA QUENTE"",""GO"",""CENTRO-OESTE"""
"15236,""TRAJANOPOLIS"",""GO"",""CENTRO-OESTE"""
"15284,""PIQUIRI"",""MG"",""SUDESTE"""
"15285,""MINUANO"",""RS"",""SUL"""
"15286,""RIO NEGRO"",""RS"",""SUL"""
"15287,""COLONIA NOVA"",""RS"",""SUL"""
"15290,""CASTANHAL"",""PA"",""NORTE"""
"15288,""MUIRAPINIMA"",""PA"",""NORTE"""
"15289,""TABATINGA"",""PA"",""NORTE"""
"15292,""GRAMAL"",""RS"",""SUL"""
"15291,""PASSO DA AREIA"",""RS"",""SUL"""
"15293,""GARIMPO DO BANDEIRA"",""MG"",""SUDESTE"""
"15295,""PADROLANDIA"",""MG"",""SUDESTE"""
"15303,""TRACADAL"",""MG"",""SUDESTE"""
"15294,""VILA BARROSO"",""MG"",""SUDESTE"""
"15296,""BOA ESPERANCA"",""MG"",""SUDESTE"""
"15302,""CACIMBAS"",""MG"",""SUDESTE"""
"15299,""SAMBURA"",""RS"",""SUL"""
"15298,""SARANDI"",""RS"",""SUL"""
"15301,""BOSQUE"",""RS"",""SUL"""
"15297,""NHU-PORA"",""RS"",""SUL"""
"15300,""PINHALZINHO"",""RS"",""SUL"""
"15304,""SAMBAITUBA"",""BA"",""NORDESTE"""
"15306,""VERA CRUZ"",""BA"",""NORDESTE"""
"15307,""ALTO PARAISO"",""MT"",""CENTRO-OESTE"""
"15308,""BELA VISTA"",""PA"",""NORTE"""
"15309,""LAGOINHA DE FORA"",""MG"",""SUDESTE"""
"15310,""PESQUEIRO"",""RS"",""SUL"""
"15311,""VENDINHA"",""RS"",""SUL"""
"15312,""FORTALEZA"",""RS"",""SUL"""
"15313,""COSTA DA SERRA"",""RS"",""SUL"""
"15314,""SANTOS REIS"",""RS"",""SUL"""
"15315,""TERRA INDIGENA ALTO RIO NEGRO"",""AM"",""NORTE"""
"15316,""LAGOA DAS ESTRELAS"",""PB"",""NORDESTE"""
"4485,""SAO JOSE DO XINGU"",""MT"",""CENTRO-OESTE"""
"4486,""SAO JOSE DOS QUATRO MARCOS"",""MT"",""CENTRO-OESTE"""
"4487,""SAO LOURENCO DE FATIMA"",""MT"",""CENTRO-OESTE"""
"4489,""SAO VICENTE"",""MT"",""CENTRO-OESTE"""
"4490,""SAPEZAL"",""MT"",""CENTRO-OESTE"""
"4491,""SELMA"",""MT"",""CENTRO-OESTE"""
"4492,""SERRA NOVA DOURADA"",""MT"",""CENTRO-OESTE"""
"4494,""SONHO AZUL"",""MT"",""CENTRO-OESTE"""
"4495,""SORRISO"",""MT"",""CENTRO-OESTE"""
"4496,""SUMIDOURO"",""MT"",""CENTRO-OESTE"""
"4497,""TABAPORA"",""MT"",""CENTRO-OESTE"""
"4499,""TAPIRAPUA"",""MT"",""CENTRO-OESTE"""
"4500,""TAPURAH"",""MT"",""CENTRO-OESTE"""
"4501,""TERRA NOVA DO NORTE"",""MT"",""CENTRO-OESTE"""
"4502,""TERRA ROXA"",""MT"",""CENTRO-OESTE"""
"4504,""TORICUEYJE"",""MT"",""CENTRO-OESTE"""
"4505,""TORIXOREU"",""MT"",""CENTRO-OESTE"""
"4506,""TRES PONTES"",""MT"",""CENTRO-OESTE"""
"4507,""UNIAO DO SUL"",""MT"",""CENTRO-OESTE"""
"4476,""VALE DE SAO DOMINGOS"",""MT"",""CENTRO-OESTE"""
"4509,""VALE RICO"",""MT"",""CENTRO-OESTE"""
"4510,""VARGINHA"",""MT"",""CENTRO-OESTE"""
"4511,""VARZEA GRANDE"",""MT"",""CENTRO-OESTE"""
"4512,""VERA"",""MT"",""CENTRO-OESTE"""
"4515,""VILA BUENO"",""MT"",""CENTRO-OESTE"""
"12067,""VILA CARDOSO"",""MT"",""CENTRO-OESTE"""
"4516,""VILA MUTUM"",""MT"",""CENTRO-OESTE"""
"4517,""VILA OPERARIA"",""MT"",""CENTRO-OESTE"""
"4518,""VILA PAULISTA"",""MT"",""CENTRO-OESTE"""
"4519,""VILA PROGRESSO"",""MT"",""CENTRO-OESTE"""
"10775,""SAO JOAO DO AMANARI"",""CE"",""NORDESTE"""
"1685,""SAO JOAO DO JAGUARIBE"",""CE"",""NORDESTE"""
"1686,""SAO JOAO DOS QUEIROZ"",""CE"",""NORDESTE"""
"1687,""SAO JOAQUIM"",""CE"",""NORDESTE"""
"1688,""SAO JOAQUIM DO SALGADO"",""CE"",""NORDESTE"""
"1689,""SAO JOSE"",""CE"",""NORDESTE"""
"1692,""SAO JOSE"",""CE"",""NORDESTE"""
"1690,""SAO JOSE"",""CE"",""NORDESTE"""
"1691,""SAO JOSE DO LAGAMAR"",""CE"",""NORDESTE"""
"1693,""SAO JOSE DAS LONTRAS"",""CE"",""NORDESTE"""
"1694,""SAO JOSE DE SOLONOPOLE"",""CE"",""NORDESTE"""
"1695,""SAO JOSE DO TORTO"",""CE"",""NORDESTE"""
"1696,""SAO LUIS DO CURU"",""CE"",""NORDESTE"""
"1697,""SAO MIGUEL"",""CE"",""NORDESTE"""
"1698,""SAO MIGUEL"",""CE"",""NORDESTE"""
"1699,""SAO PAULINHO"",""CE"",""NORDESTE"""
"11899,""SAO PEDRO DO GAVIAO"",""CE"",""NORDESTE"""
"1700,""SAO PEDRO DO NORTE"",""CE"",""NORDESTE"""
"1701,""SAO PEDRO DO NORTE"",""CE"",""NORDESTE"""
"1702,""SAO ROMAO"",""CE"",""NORDESTE"""
"1703,""SAO SEBASTIAO"",""CE"",""NORDESTE"""
"1704,""SAO VICENTE"",""CE"",""NORDESTE"""
"1705,""SAO VICENTE"",""CE"",""NORDESTE"""
"1706,""SAPO"",""CE"",""NORDESTE"""
"1707,""SAPUPARA"",""CE"",""NORDESTE"""
"1708,""SEBASTIAO DE ABREU"",""CE"",""NORDESTE"""
"1709,""SENADOR CARLOS JEREISSATI"",""CE"",""NORDESTE"""
"1710,""SENADOR POMPEU"",""CE"",""NORDESTE"""
"1711,""SENADOR SA"",""CE"",""NORDESTE"""
"1712,""SERENO DE CIMA"",""CE"",""NORDESTE"""
"1713,""SERRA DO FELIX"",""CE"",""NORDESTE"""
"1714,""SERRAGEM"",""CE"",""NORDESTE"""
"1716,""SERROTA"",""CE"",""NORDESTE"""
"1715,""SERROTA"",""CE"",""NORDESTE"""
"1717,""SERROTE"",""CE"",""NORDESTE"""
"1718,""SERROTE"",""CE"",""NORDESTE"""
"1719,""SITIA"",""CE"",""NORDESTE"""
"1720,""SITIOS NOVOS"",""CE"",""NORDESTE"""
"1721,""SIUPE"",""CE"",""NORDESTE"""
"1722,""SOBRAL"",""CE"",""NORDESTE"""
"1723,""SOLEDADE"",""CE"",""NORDESTE"""
"1724,""SOLONOPOLE"",""CE"",""NORDESTE"""
"1725,""SUASSURANA"",""CE"",""NORDESTE"""
"1726,""SUCATINGA"",""CE"",""NORDESTE"""
"1727,""SUCESSO"",""CE"",""NORDESTE"""
"1728,""SUSSUANHA"",""CE"",""NORDESTE"""
"1729,""TABAINHA"",""CE"",""NORDESTE"""
"1730,""TABOLEIRO"",""CE"",""NORDESTE"""
"1731,""TABULEIRO DO NORTE"",""CE"",""NORDESTE"""
"1732,""TAIBA"",""CE"",""NORDESTE"""
"1733,""TAMBORIL"",""CE"",""NORDESTE"""
"1734,""TANQUES"",""CE"",""NORDESTE"""
"1735,""TAPERA"",""CE"",""NORDESTE"""
"1736,""TAPERUABA"",""CE"",""NORDESTE"""
"1948,""NOVO BRASIL"",""ES"",""SUDESTE"""
"1949,""NOVO HORIZONTE"",""ES"",""SUDESTE"""
"1950,""PACOTUBA"",""ES"",""SUDESTE"""
"1951,""PAINEIRAS"",""ES"",""SUDESTE"""
"1952,""PALMEIRA"",""ES"",""SUDESTE"""
"1953,""PALMERINO"",""ES"",""SUDESTE"""
"1954,""PANCAS"",""ES"",""SUDESTE"""
"1955,""PARAJU"",""ES"",""SUDESTE"""
"1956,""PAULISTA"",""ES"",""SUDESTE"""
"1957,""PEDRO CANARIO"",""ES"",""SUDESTE"""
"1958,""PENDANGA"",""ES"",""SUDESTE"""
"1959,""PEQUIA"",""ES"",""SUDESTE"""
"1961,""PIACU"",""ES"",""SUDESTE"""
"1962,""PINHEIROS"",""ES"",""SUDESTE"""
"1963,""PIRACEMA"",""ES"",""SUDESTE"""
"1964,""PIUMA"",""ES"",""SUDESTE"""
"1965,""PONTE DE ITABAPOANA"",""ES"",""SUDESTE"""
"1966,""PONTO BELO"",""ES"",""SUDESTE"""
"1967,""PONTOES"",""ES"",""SUDESTE"""
"1968,""PORANGA"",""ES"",""SUDESTE"""
"1852,""PRAIA DO COQUEIRAL"",""ES"",""SUDESTE"""
"1971,""PRESIDENTE KENNEDY"",""ES"",""SUDESTE"""
"1972,""PRINCESA"",""ES"",""SUDESTE"""
"10112,""PROSPERIDADE"",""ES"",""SUDESTE"""
"1973,""QUEIMADO"",""ES"",""SUDESTE"""
"1974,""QUILOMETRO 14 DO MUTUM"",""ES"",""SUDESTE"""
"1975,""REGENCIA"",""ES"",""SUDESTE"""
"1976,""RIACHO"",""ES"",""SUDESTE"""
"1978,""RIO BANANAL"",""ES"",""SUDESTE"""
"1979,""RIO CALCADO"",""ES"",""SUDESTE"""
"1980,""RIO MUQUI"",""ES"",""SUDESTE"""
"1981,""RIO NOVO DO SUL"",""ES"",""SUDESTE"""
"1982,""RIO PRETO"",""ES"",""SUDESTE"""
"1983,""RIVE"",""ES"",""SUDESTE"""
"1985,""SANTA ANGELICA"",""ES"",""SUDESTE"""
"1986,""SANTA CRUZ"",""ES"",""SUDESTE"""
"10107,""SANTA CRUZ DE IRUPI"",""ES"",""SUDESTE"""
"1987,""SANTA JULIA"",""ES"",""SUDESTE"""
"1988,""SANTA LEOPOLDINA"",""ES"",""SUDESTE"""
"1989,""SANTA LUZIA DE MANTENOPOLIS"",""ES"",""SUDESTE"""
"1990,""SANTA LUZIA DO AZUL"",""ES"",""SUDESTE"""
"1991,""SANTA LUZIA DO NORTE"",""ES"",""SUDESTE"""
"1992,""SANTA MARIA DE JETIBA"",""ES"",""SUDESTE"""
"1993,""SANTA MARTA"",""ES"",""SUDESTE"""
"1994,""SANTA TERESA"",""ES"",""SUDESTE"""
"1995,""SANTA TEREZINHA"",""ES"",""SUDESTE"""
"1997,""SANTO AGOSTINHO"",""ES"",""SUDESTE"""
"1998,""SANTO ANTONIO"",""ES"",""SUDESTE"""
"1999,""SANTO ANTONIO DO CANAA"",""ES"",""SUDESTE"""
"2000,""SANTO ANTONIO DO MUQUI"",""ES"",""SUDESTE"""
"2001,""SANTO ANTONIO DO POUSALEGRE"",""ES"",""SUDESTE"""
"2002,""SANTO ANTONIO DO QUINZE"",""ES"",""SUDESTE"""
"2004,""SAO FRANCISCO"",""ES"",""SUDESTE"""
"2005,""SAO FRANCISCO XAVIER DO GUANDU"",""ES"",""SUDESTE"""
"2006,""SAO GABRIEL DA PALHA"",""ES"",""SUDESTE"""
"2007,""SAO GERALDO"",""ES"",""SUDESTE"""
"2008,""SAO JACINTO"",""ES"",""SUDESTE"""
"2009,""SAO JOAO DE PETROPOLIS"",""ES"",""SUDESTE"""
"2010,""SAO JOAO DE VICOSA"",""ES"",""SUDESTE"""
"10105,""SAO JOAO DO NORTE"",""ES"",""SUDESTE"""
"10108,""SAO JOAO DO PRINCIPE"",""ES"",""SUDESTE"""
"10114,""SAO JORGE DA BARRA SECA"",""ES"",""SUDESTE"""
"2013,""SAO JORGE DO OLIVEIRA"",""ES"",""SUDESTE"""
"2014,""SAO JORGE DO TIRADENTES"",""ES"",""SUDESTE"""
"2015,""SAO JOSE DAS TORRES"",""ES"",""SUDESTE"""
"10113,""SAO JOSE DE FRUTEIRAS"",""ES"",""SUDESTE"""
"2016,""SAO JOSE DE MANTENOPOLIS"",""ES"",""SUDESTE"""
"2017,""SAO JOSE DO CALCADO"",""ES"",""SUDESTE"""
"2018,""SAO JOSE DO SOBRADINHO"",""ES"",""SUDESTE"""
"2020,""SAO PEDRO"",""ES"",""SUDESTE"""
"2021,""SAO PEDRO DE ITABAPOANA"",""ES"",""SUDESTE"""
"2022,""SAO PEDRO DE RATES"",""ES"",""SUDESTE"""
"2023,""SAO RAFAEL"",""ES"",""SUDESTE"""
"10106,""SAO RAIMUNDO DA PEDRA MENINA"",""ES"",""SUDESTE"""
"2024,""SAO ROQUE DO CANAA"",""ES"",""SUDESTE"""
"2025,""SAO TIAGO"",""ES"",""SUDESTE"""
"2027,""SAPUCAIA"",""ES"",""SUDESTE"""
"2028,""SERRA"",""ES"",""SUDESTE"""
"2029,""SERRA PELADA"",""ES"",""SUDESTE"""
"2030,""SOBREIRO"",""ES"",""SUDESTE"""
"2031,""SOORETAMA"",""ES"",""SUDESTE"""
"5905,""CAMPINA DOS FURTADOS"",""PR"",""SUL"""
"5906,""CAMPINA GRANDE DO SUL"",""PR"",""SUL"""
"5907,""CAMPINAS"",""PR"",""SUL"""
"5908,""CAMPO BONITO"",""PR"",""SUL"""
"10391,""CAMPO DO BUGRE"",""PR"",""SUL"""
"5909,""CAMPO DO MEIO"",""PR"",""SUL"""
"5910,""CAMPO DO TENENTE"",""PR"",""SUL"""
"5911,""CAMPO LARGO"",""PR"",""SUL"""
"5912,""CAMPO LARGO DA ROSEIRA"",""PR"",""SUL"""
"5913,""CAMPO MAGRO"",""PR"",""SUL"""
"5914,""CAMPO MOURAO"",""PR"",""SUL"""
"10732,""CANDEIA"",""PR"",""SUL"""
